2026-09-22T13:28:59.938	ngr/loco/9950012/state/bootid	{"sketch":"NAVI_COHERENCE_0_4","loco":"9950012","boot_id":"3116C88AF7506501","field_accepted":0,"auto_enabled":0,"hall_entry":38,"window_ms":400,"guard_ms":0,"baseline":"X22_LOCKED_NO_PWM_RECOVERY","ir_source":"ESPNOW_TYPE5","ir_bounds":"UNVALIDATED","ir_authority":"PHYSICAL_PROGRESS_GATE","normal_model":"EXPECT_CONFIRM_ADVANCE","recovery_word":10,"traffic_coordination":0}
2026-09-22T13:44:30.857	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":38,"steps":4,"mapped_mm":1200,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:30.857	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":39,"steps":5,"mapped_mm":1500,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:30.857	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":40,"steps":6,"mapped_mm":1800,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:30.857	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":41,"steps":7,"mapped_mm":2100,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:30.860	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":42,"steps":8,"mapped_mm":2400,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:30.860	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":43,"steps":9,"mapped_mm":2700,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:30.860	ngr/loco/9950012/nav/ir_compare	{"event_serial":165,"branch":0,"anchor_mm":34,"candidate_mm":44,"steps":10,"mapped_mm":3000,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1205,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:30.866	ngr/loco/9950012/nav/discrepancy	{"event_serial":165,"captured_us":463753631,"opened_ms":463753,"opening":"N","window":"N","window_valid":1,"raw":1881,"baseline":1840,"base_age_ms":494,"peak_signed":207,"pre_mm":34,"ruling":"ADVANCED","evidence":"CONFIRMED","state":"TRACKING","ambiguity_count":0,"ir_reason":"NOMINAL_ONLY","ir_interval":"OPTICAL_INVALID","distance_assessable":0,"ir_boot":"F91EA4D2DF733CF5","ir_seq":4381,"ir_alignment_us":-37593,"distance_bounds":"UNVALIDATED","action":"EXPECT_CONFIRM_ADVANCE"}
2026-09-22T13:44:30.867	ngr/loco/9950012/nav/hypotheses	{"event_serial":165,"branch":0,"branches":1,"mm":35,"anchor_ms":463753,"faults":0,"causes":0,"clean":10,"distance_consistent":0,"ir_interval":"OPTICAL_INVALID","authority":"ONE_COHERENT_POSITION"}
2026-09-22T13:44:30.867	ngr/loco/9950012/mm/marker	{"event":"ADVANCED","boot_id":"B072C1297E3C6F1E","event_serial":165,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":35,"tgt":36,"dir":"CW","ruling":"ADVANCED","evidence":"CONFIRMED","obs":"N","expected":"S","opened_ms":463753,"gap_ms":0,"raw_open":1881,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:30.867	ngr/loco/9950012/state/nav	{"event":"ADVANCED","boot_id":"B072C1297E3C6F1E","event_serial":165,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":35,"tgt":36,"dir":"CW","ruling":"ADVANCED","evidence":"CONFIRMED","obs":"N","expected":"S","opened_ms":463753,"gap_ms":0,"raw_open":1881,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:30.875	ngr/loco/9950012/telem/speed	248
2026-09-22T13:44:31.075	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4385,"accepted":4385,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":40,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4387,"pulses":3334,"span":223,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:31.088	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4385,"accepted":4385,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":40,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4387,"pulses":3334,"span":223,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:31.089	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":464381,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":35,"dead_reckoned_mm":35,"tgt":36,"dir":"CW","session_dir":"CW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":100,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":248,"baseline":1840,"base_age_ms":1122,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"OPTICAL_INVALID","ir_waits":164,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":165,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:31.089	ngr/loco/9950012/state/throttle	100
2026-09-22T13:44:31.089	ngr/loco/9950012/state/direction	2
2026-09-22T13:44:31.089	ngr/loco/9950012/state/estop	0
2026-09-22T13:44:31.089	ngr/loco/9950012/state/nav_ready	1
2026-09-22T13:44:31.090	ngr/loco/9950012/state/loopstat	{"hall_events":165,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:31.158	ngr/loco/9950012/diag/hall_decision	{"t":464464,"accepted":1,"reject":0,"candidate":1840,"previous":1840,"delta":0,"spread":3,"base_age_ms":1,"recovery":0,"authority":"BASELINE_NOT_LOCATION"}
2026-09-22T13:44:31.326	ngr/loco/9950012/cmd/throttle	98
2026-09-22T13:44:31.760	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:44:31.767	ngr/loco/9950012/telem/voltage	15.40
2026-09-22T13:44:31.767	ngr/loco/9950012/telem/current	0.37
2026-09-22T13:44:31.768	ngr/loco/9950012/telem/power	6.42
2026-09-22T13:44:31.815	ngr/loco/9950012/cmd/throttle	95
2026-09-22T13:44:31.843	ngr/loco/9950012/cmd/throttle	79
2026-09-22T13:44:31.878	ngr/loco/9950012/cmd/throttle	31
2026-09-22T13:44:31.911	ngr/loco/9950012/cmd/throttle	0
2026-09-22T13:44:31.921	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":35,"steps":0,"mapped_mm":0,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:31.921	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":36,"steps":1,"mapped_mm":300,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.922	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":37,"steps":2,"mapped_mm":600,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.922	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":38,"steps":3,"mapped_mm":900,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.925	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":39,"steps":4,"mapped_mm":1200,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.925	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":40,"steps":5,"mapped_mm":1500,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.925	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":41,"steps":6,"mapped_mm":1800,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.925	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":42,"steps":7,"mapped_mm":2100,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:31.929	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":43,"steps":8,"mapped_mm":2400,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.931	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":44,"steps":9,"mapped_mm":2700,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:31.931	ngr/loco/9950012/nav/ir_compare	{"event_serial":166,"branch":0,"anchor_mm":35,"candidate_mm":45,"steps":10,"mapped_mm":3000,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1070,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:31.931	ngr/loco/9950012/nav/discrepancy	{"event_serial":166,"captured_us":464823625,"opened_ms":464823,"opening":"N","window":"N","window_valid":1,"raw":1881,"baseline":1840,"base_age_ms":359,"peak_signed":192,"pre_mm":35,"ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","state":"TRACKING","ambiguity_count":0,"ir_reason":"NOMINAL_ONLY","ir_interval":"OPTICAL_INVALID","distance_assessable":0,"ir_boot":"F91EA4D2DF733CF5","ir_seq":4392,"ir_alignment_us":-7587,"distance_bounds":"UNVALIDATED","action":"EXPECT_CONFIRM_ADVANCE"}
2026-09-22T13:44:31.939	ngr/loco/9950012/nav/hypotheses	{"event_serial":166,"branch":0,"branches":1,"mm":36,"anchor_ms":464823,"faults":0,"causes":0,"clean":10,"distance_consistent":0,"ir_interval":"OPTICAL_INVALID","authority":"ONE_COHERENT_POSITION"}
2026-09-22T13:44:31.939	ngr/loco/9950012/mm/marker	{"event":"ADVANCED_WITH_DISCREPANCY","boot_id":"B072C1297E3C6F1E","event_serial":166,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":36,"tgt":37,"dir":"CW","ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","obs":"N","expected":"S","opened_ms":464823,"gap_ms":0,"raw_open":1881,"base_open":1840,"pwm_open":99,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:31.939	ngr/loco/9950012/state/nav	{"event":"ADVANCED_WITH_DISCREPANCY","boot_id":"B072C1297E3C6F1E","event_serial":166,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":36,"tgt":37,"dir":"CW","ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","obs":"N","expected":"S","opened_ms":464823,"gap_ms":0,"raw_open":1881,"base_open":1840,"pwm_open":99,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:31.983	ngr/loco/9950012/telem/speed	280
2026-09-22T13:44:32.077	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4395,"accepted":4395,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":47,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4397,"pulses":3339,"span":175,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:32.080	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4395,"accepted":4395,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":47,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4397,"pulses":3339,"span":175,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:32.081	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":465381,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":36,"dead_reckoned_mm":36,"tgt":37,"dir":"CW","session_dir":"CW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":98,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":280,"baseline":1840,"base_age_ms":916,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"OPTICAL_INVALID","ir_waits":165,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":166,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:32.081	ngr/loco/9950012/state/throttle	98
2026-09-22T13:44:32.082	ngr/loco/9950012/state/direction	2
2026-09-22T13:44:32.083	ngr/loco/9950012/state/estop	0
2026-09-22T13:44:32.084	ngr/loco/9950012/state/nav_ready	1
2026-09-22T13:44:32.084	ngr/loco/9950012/state/loopstat	{"hall_events":166,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:32.142	ngr/loco/9950012/cmd/throttle	0
2026-09-22T13:44:32.224	ngr/loco/9950012/diag/hall_decision	{"t":465534,"accepted":1,"reject":0,"candidate":1840,"previous":1840,"delta":0,"spread":3,"base_age_ms":0,"recovery":0,"authority":"BASELINE_NOT_LOCATION"}
2026-09-22T13:44:32.965	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":36,"steps":0,"mapped_mm":0,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.008	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":37,"steps":1,"mapped_mm":300,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.009	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":38,"steps":2,"mapped_mm":600,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.009	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":39,"steps":3,"mapped_mm":900,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.009	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":40,"steps":4,"mapped_mm":1200,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.009	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":41,"steps":5,"mapped_mm":1500,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.010	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":42,"steps":6,"mapped_mm":1800,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:33.010	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":43,"steps":7,"mapped_mm":2100,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.010	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":44,"steps":8,"mapped_mm":2400,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:33.011	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":45,"steps":9,"mapped_mm":2700,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.011	ngr/loco/9950012/nav/ir_compare	{"event_serial":167,"branch":0,"anchor_mm":36,"candidate_mm":46,"steps":10,"mapped_mm":3000,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1049,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:33.011	ngr/loco/9950012/nav/discrepancy	{"event_serial":167,"captured_us":465872627,"opened_ms":465872,"opening":"S","window":"S","window_valid":1,"raw":1801,"baseline":1840,"base_age_ms":338,"peak_signed":-207,"pre_mm":36,"ruling":"ADVANCED","evidence":"CONFIRMED","state":"TRACKING","ambiguity_count":0,"ir_reason":"NOMINAL_ONLY","ir_interval":"OPTICAL_INVALID","distance_assessable":0,"ir_boot":"F91EA4D2DF733CF5","ir_seq":4403,"ir_alignment_us":43411,"distance_bounds":"UNVALIDATED","action":"EXPECT_CONFIRM_ADVANCE"}
2026-09-22T13:44:33.012	ngr/loco/9950012/nav/hypotheses	{"event_serial":167,"branch":0,"branches":1,"mm":37,"anchor_ms":465872,"faults":0,"causes":0,"clean":10,"distance_consistent":0,"ir_interval":"OPTICAL_INVALID","authority":"ONE_COHERENT_POSITION"}
2026-09-22T13:44:33.012	ngr/loco/9950012/mm/marker	{"event":"ADVANCED","boot_id":"B072C1297E3C6F1E","event_serial":167,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":37,"tgt":38,"dir":"CW","ruling":"ADVANCED","evidence":"CONFIRMED","obs":"S","expected":"S","opened_ms":465872,"gap_ms":0,"raw_open":1801,"base_open":1840,"pwm_open":96,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:33.012	ngr/loco/9950012/state/nav	{"event":"ADVANCED","boot_id":"B072C1297E3C6F1E","event_serial":167,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":37,"tgt":38,"dir":"CW","ruling":"ADVANCED","evidence":"CONFIRMED","obs":"S","expected":"S","opened_ms":465872,"gap_ms":0,"raw_open":1801,"base_open":1840,"pwm_open":96,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:33.013	ngr/loco/9950012/telem/speed	285
2026-09-22T13:44:33.077	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4405,"accepted":4405,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":48,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4407,"pulses":3361,"span":143,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:33.082	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4405,"accepted":4405,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":48,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4407,"pulses":3361,"span":143,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:33.083	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":466382,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":37,"dead_reckoned_mm":37,"tgt":38,"dir":"CW","session_dir":"CW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":95,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":285,"baseline":1840,"base_age_ms":847,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"OPTICAL_INVALID","ir_waits":166,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":167,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:33.083	ngr/loco/9950012/state/throttle	95
2026-09-22T13:44:33.086	ngr/loco/9950012/state/direction	2
2026-09-22T13:44:33.086	ngr/loco/9950012/state/estop	0
2026-09-22T13:44:33.086	ngr/loco/9950012/state/nav_ready	1
2026-09-22T13:44:33.087	ngr/loco/9950012/state/loopstat	{"hall_events":167,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:33.273	ngr/loco/9950012/diag/hall_decision	{"t":466584,"accepted":1,"reject":0,"candidate":1840,"previous":1840,"delta":0,"spread":3,"base_age_ms":0,"recovery":0,"authority":"BASELINE_NOT_LOCATION"}
